,a,b,c,d,e,f,g,h,i,j,k,l,m
49,-3960.330462642536,-31.96013230358605,0.14568416993924435,10.684451324247487,553.454404766491,-1602.8671637017046,78.1724525434628,131.48630782383444,-137.49805338402365,245.40697007775043,-75.27993786897233,28.142382906413633,34.96820792549135
50,-460.87842660013297,-178.6336811152416,0.08185291935832766,-53.35223168918927,913.7524814970867,116.97880978754276,17.712452679486614,-106.88169767206107,150.59030472886027,755.4720293461243,1.8632881768550102,83.44073360764456,1565.9015065185702
51,-4240.537095956531,25.793049254255497,-3.2167130380186753,-24.24963890078409,116.59314829215191,293.5870763756549,-194.03193140250673,327.2050464984292,122.51990423147376,-168.71733840441448,150.13373281141014,133.11764266474532,1471.7319395079728
52,414.78339005422345,54.42954437549983,-0.004976871380896156,108.78538383123922,1781.0344566361505,67.79462563244483,-154.40916109246484,110.85026287491687,199.8355195454859,201.07122907421328,27.14131731658057,94.4330781071852,-13.878727842248267
53,-823.0475400203759,27.901637364840084,18.870994373981056,13.798652597089207,3418.5259789956203,-207.32946482276097,134.8034756563287,0.08297729057116854,181.86579852207922,9.242581285117407,96.63590708956393,39.311391362157686,-66.45171326048656
54,383.08242802317403,-25.902468012169585,-2.947297027797154,10.078405461282419,1712.750865264071,226.2280555428801,-44.28528703520366,101.60942861633444,9.161408910985443,450.699753736914,213.79470503730633,444.9053477913288,344.4137740845872
55,690.8524767715294,80.37600442779006,75.2870762784859,76.37411415198599,4729.348729631793,145.44161769775366,61.03716212390273,1694.016639172995,970.6493577841181,452.2309110999088,59.67890666664946,861.5080749224076,65.55855069419323
56,-24.16796029831005,261.21493268293,-51.103685012626755,15.518552996316885,440.03437682488044,56.496567726890504,6.03651409007103,279.82887872585235,468.9750792659628,-30.136524104322284,188.38258709738324,-2.522784014849673,484.4450882942211
57,133.8517348866597,-1604.122832747031,0.03856656344655862,-11.568832585243163,765.9340564197904,-907.94352989589,-602.897817222644,-373.45226666550406,73.55494028123086,-100.82324744508973,-256.77761300823397,-17.61743814412948,4.451803548204577
58,219.57729221244716,-260.46192068554444,-1.6570309843974655,92.10403427547658,2164.729703722347,44.43451830213345,144.4787571572289,25.738572368231317,1370.8031718743737,845.887550239088,-123.16087042452459,139.5798467157997,397.22464530687233
59,-368.54014076782386,18.586576136387578,0.10888144761736618,9.47324538470454,1888.3246804616251,-38.47911939266802,39.07025851795056,31.630380427590097,2516.2975134190733,971.4617021996465,185.6862620517128,134.15881560801776,14.108181833608427
60,-1147.4603099915043,-5.850278391461567,-291.372368282739,1.990112337492917,1326.5614051754646,1295.9814322463833,-88.65520592471785,4.728939274315418,506.2411130934887,-37.67897552811533,36.55183963288479,4.477887557501713,595.2530690125761
61,-543.3260798476615,-13.817309558430127,-84.86665521808133,-166.81995605548002,70.49681743210479,15.045355703614746,-507.68241357311075,737.3901604298812,3250.66078477941,301.8482315521632,37.663961575244045,-100.31930368029589,-253.3490633431481
62,-1110.7617098148648,26.917877572943087,-14.220320370305364,438.91239127984505,2066.036280124128,222.18962158221862,22.187033220536545,28.136866022579262,7.517897841006225,2082.2304667679973,19.505281743488247,-3.4392335659730486,111.04775289149902
63,640.1733349951678,-562.4186676581654,16.524706259949447,251.78124485528036,1213.7326561891484,-6.931919876606778,-0.1433374288341671,-111.79148738125235,624.3526090037066,-1743.3593745212117,313.49536150394704,18.377011679757782,488.79844687097744
64,403.42288716686454,-633.6522111456828,-70.76263341710386,198.4128173115223,2063.1654330474116,-139.60135098513388,125.09340559554992,-416.72612485069226,-325.1406808306708,-17.170440266306397,-90.17670587613935,441.98345054096205,501.63025152705904
65,1921.0525369630218,38.13692568730514,0.1267787539035839,243.06211939374552,944.337789586168,14.248329307649604,5.524365561931842,25.786402470239217,578.646524775377,125.26311935158515,-42.549815042442745,282.2594700313058,1520.1631077647955
66,-1199.0041627764824,220.3908973606019,-466.67494204305905,-55.13809825563831,-319.2346794085888,143.14504670085444,301.7737111937575,17.058079473495013,832.8046072870477,-1431.2355767691183,368.1525357493231,-90.5796507064424,1324.115234856288
67,-932.2293493753913,-698.5894993402105,0.2446154366546336,2.378830177722506,468.0585606780742,-2068.5480499931573,184.57028828494347,151.02042106857851,0.07889960695576331,1.8580735868395095,-150.65567150010065,2010.9179722175763,7.151365191102244
68,561.2861554078189,-303.7322479638218,150.956916006729,31.337414679620018,212.7550236475802,-132.9339800933138,-77.29109479971918,-12.882187293045,3.7611922891956753,126.52093894112947,-443.14119611188585,744.4302492808896,458.5633969762003
69,205.37854659258824,-1493.2168786502684,-309.61707365070924,67.98437242850775,1357.5380651933947,-588.0799296056822,-2.7267890428519905,8.581446652632682,103.64535767352534,-375.9113211183629,-15.868432204392093,137.02579260171422,534.7008389518086
70,-15855.268506493368,1544.844208594069,-11.973298441928545,-26.289375355818727,1167.1490453919707,2471.6702974470722,11.766107886352673,71.93107794052847,625.999238784474,1681.054215728601,15.568869176735634,68.21234107245417,774.7309268900254
71,1848.1267771636226,-646.7298340460502,0.09925961259280378,-146.95290825234542,2325.0358703068086,-20.25087784117894,121.62673847928986,0.2637210589493864,-41.52678130629735,730.0819368561529,49.87311896916683,165.09631704975354,34.169881469090136
72,-954.4078628479986,-1031.6709239276893,-14.299825768067636,-15.933088199356922,573.1815504534153,-676.4148473367119,83.07409698818047,-150.43794234598565,2164.2658374365187,-141.98039834511764,-9.26926316076478,59.3866114218,91.42161040121938
73,834.5291755827996,4.150804726549812,0.09906932891546374,-1.1633306613809196,2718.89568152411,25.857756278898936,24.07789853055098,67.48917151917239,1350.9369119137632,-1242.0625891087589,852.6293373759111,39.88239488431705,255.8311928542516
74,196.53038597812957,-496.07067996547295,33.327770338234416,-13.243194577102914,1328.2210049173927,36.63372644309268,6.527601127660608,-53.41787175711501,428.2004800505301,297.8279912590109,-52.11367175550362,-137.72340138996356,1369.7467650186795
75,-222.14081891392922,42.698298447721015,1.8199118845454916,-16.325193052970334,742.6296558791397,67.70685375884526,193.9797734486088,-544.9808325951655,91.21238784591715,-1624.057207522938,-396.96537297994996,-48.326866518337184,19.275542976031907
76,733.274103095819,-681.2241685963122,0.09967773865373328,-40.83659591931163,1129.5639351258312,2.3928254429604476,108.24838761191151,64.98271628049483,804.859423512282,46.150376584792525,58.78593432886345,-68.19204047069184,432.3703857749541
77,-2072.6933862681544,35.59517328533752,-7.163630378494678,-5.996700001826705,1171.5975583198976,207.70555026591916,87.66274118069146,50.131500378134966,23.51802642906339,-443.4792086877158,356.44020588336787,106.28668577679683,109.44118758525529
78,867.1576657562568,-85.02676528111711,0.03175138749122697,2.598450905757634,1501.9285854671373,271.50842095914663,30.271291939327142,-660.5909660725422,-495.08923446142273,64.12425594585642,-653.4934495231237,-3.1851227657826486,359.47730574396877
79,1722.769596610237,-176.02855972532564,-7.9004380354857435,48.28165851455748,3874.325022721966,363.7954795846943,181.8454468195416,522.069856678528,2221.9582971919135,391.31721686222585,305.64300980384314,108.66327099268122,1289.7802766680863
80,630.3899722684434,-802.6617818735399,-0.03746256513243518,-87.89203340750066,1117.4530555578913,28.054376958421187,2.762991559328671,97.78739709033633,234.41952340036966,1084.6311843851727,38.77565227676883,-2.940947814444975,1259.0928547730023
81,-857.5817512084719,-73.32948815998131,0.053461456912106145,-211.0215543952899,4502.693560287583,-687.6683351980024,13.481996618247834,-137.22007183195404,825.1351805195957,1661.3301682866033,115.72448940695563,-7.897157989256151,397.4646302027088
82,553.2261311237882,-65.2286651057761,-0.0713387351576686,191.50606533822867,2868.3436587072224,1735.6599557410239,6.764296276229496,61.06718310125799,2031.0578810605368,53.31222629412709,222.8674548220572,97.23887621126399,-78.07185480365553
83,8.419958664098147,229.24647750490965,-2.8071556617965854,-50.34182803071933,2569.244314398149,1395.0936709341881,-14.265761608156211,95.91285735157135,1106.1501996763798,944.475914408875,34.191766777456245,76.72953684881509,809.8122505912156
84,355.75600272277404,-1864.3268147640338,-22.119706714711363,-39.16463717340986,1035.5816225875285,-1.4930272366279893,-91.94893720959244,-88.75634609017229,2215.3333134017066,-65.88859883923531,61.38217213580586,-22.167999771438737,1363.875747659856
85,1154.581060276909,-26.23990974895276,4.565396642129286,-121.29906265530204,2498.2863910672313,581.2691527336074,248.52184384884043,-61.3589527449588,1031.4622070080923,191.92969120758343,56.94457049823789,120.02375845748386,457.24412467149307
86,310.56022141484345,-85.16677462031969,66.95131009015572,-24.086198604655383,1717.4068355315278,237.56654013760294,7.206004828852223,236.13544205247928,395.0694685702997,39.54323549397647,-101.85573640140905,560.2105792142683,2189.5069916034254
87,105.34967608915002,-63.265338941361875,50.12961203437379,105.7558995277562,1114.1840306668337,187.17527297273284,-145.80608135610467,-74.31856768978479,45.74453619659473,72.88338793657839,211.8474467536272,165.95212989561463,375.71204358431646
88,-1769.2507251394986,0.13008582739598396,0.12185393011247339,54.04290062966211,1494.820008465809,-368.9780554861607,-8.774698890875465,134.3130581680067,1026.6725342097307,159.76366596056036,20.053982669206405,-18.94582116303266,424.92310561476
89,463.74399561943324,-551.3884326005845,-6.876115736286165,-6.076580816135383,3050.736299148812,152.7094715929969,114.88252805026784,-6.544381475388903,159.5537014405719,-514.7019129303878,19.28842569430854,943.4063753468968,665.5892524186406
90,1077.5912145166744,-74.1743243433067,0.23142868217750506,-7.40942691440202,7073.996130265841,55.61684771498401,13.663988314115642,584.8664238499089,518.5496450437531,144.0578400033051,-4.78887841116168,300.8737438215353,1915.395579829562
